5.049	156.105
5.06	157.832
5.071	159.558
5.082	161.285
5.093	163.012
5.104	164.738
5.115	166.537
5.126	168.466
5.137	170.396
5.148	172.326
5.159	174.255
5.17	176.185
5.181	178.114
5.192	180.044
5.203	181.974
5.214	183.903
5.225	185.89
5.236	188.047
5.247	190.203
5.258	192.359
5.269	194.516
5.28	196.672
5.291	198.828
5.302	200.985
5.313	203.141
5.324	205.298
5.335	207.492
5.346	209.902
5.357	212.312
5.368	214.722
5.379	217.132
5.39	219.541
5.401	221.951
5.412	224.361
5.423	226.771
5.434	229.181
5.445	231.605
5.456	234.298
5.467	236.991
5.478	239.684
5.489	242.377
5.5	245.07
5.511	247.763
5.522	250.456
5.533	253.149
5.544	255.842
5.555	258.535
5.566	261.528
5.577	264.538
5.588	267.547
5.599	270.557
5.61	273.566
5.621	276.575
5.632	279.585
5.643	282.594
5.654	285.604
5.665	288.613
5.676	291.923
5.687	295.286
5.698	298.649
5.709	302.012
5.72	305.376
5.731	308.739
5.742	312.102
5.753	315.465
5.764	318.828
5.775	322.191
5.786	325.85
5.797	329.608
5.808	333.367
5.819	337.125
5.83	340.883
5.841	344.642
5.852	348.4
5.863	352.158
5.874	355.917
5.885	359.675
5.896	363.719
5.907	367.919
5.918	372.119
5.929	376.319
5.94	380.519
5.951	384.719
5.962	388.919
5.973	393.12
5.984	397.32
5.995	401.52
6.006	405.989
6.017	410.683
6.028	415.376
6.039	420.07
6.05	424.764
6.061	429.457
6.072	434.151
6.083	438.844
6.094	443.538
6.105	448.232
6.116	453.171
6.127	458.416
6.138	463.661
6.149	468.906
6.16	474.152
6.171	479.397
6.182	484.642
6.193	489.887
6.204	495.133
6.215	500.378
6.226	505.835
6.237	511.696
6.248	517.558
6.259	523.42
6.27	529.281
6.281	535.143
6.292	541.005
6.303	546.866
6.314	552.728
6.325	558.59
6.336	564.618
6.347	571.169
6.358	577.719
6.369	584.27
6.38	590.82
6.391	597.371
6.402	603.921
6.413	610.472
6.424	617.022
6.435	623.573
6.446	630.232
6.457	637.553
6.468	644.873
6.479	652.193
6.49	659.514
6.501	666.834
6.512	674.154
6.523	681.474
6.534	688.795
6.545	696.115
6.556	703.47
6.567	711.651
6.578	719.831
6.589	728.012
6.6	736.193
6.611	744.373
6.622	752.554
6.633	760.734
6.644	768.915
6.655	777.096
6.666	785.276
6.677	794.36
6.688	803.502
6.699	812.644
6.71	821.786
6.721	830.928
6.732	840.07
6.743	849.212
6.754	858.354
6.765	867.496
6.776	876.638
6.787	886.68
6.798	896.897
6.809	907.113
6.82	917.329
6.831	927.546
6.842	937.762
6.853	947.978
6.864	958.195
6.875	968.411
6.886	978.627
6.897	989.729
6.908	1001.15
6.919	1012.56
6.93	1023.98
6.941	1035.4
6.952	1046.81
6.963	1058.23
6.974	1069.65
6.985	1081.06
6.996	1092.48
7.007	1104.75
7.018	1117.51
