200	0.2484
201	0.255526
202	0.249981
203	0.234033
204	0.242058
205	0.292804
206	0.273542
207	0.257919
208	0.303232
209	0.278101
210	0.27398
211	0.269595
212	0.280965
213	0.317893
214	0.293284
215	0.329573
216	0.335345
217	0.426536
218	0.32291
219	0.281956
220	0.275311
221	0.276043
222	0.246662
223	0.313981
224	0.349713
225	0.289047
226	0.29136
227	0.296994
228	0.307895
229	0.305737
230	0.309394
231	0.318182
232	0.316176
233	0.339189
234	0.258532
235	0.337059
236	0.300906
237	0.379097
238	0.342636
239	0.373966
240	0.386437
241	0.380647
242	0.36229
243	0.372236
244	0.373664
245	0.397381
246	0.396749
247	0.38808
248	0.388611
249	0.360592
250	0.394597
251	0.425743
252	0.425808
253	0.382207
254	0.416513
255	0.425134
256	0.87222
257	0.43815
258	0.397155
259	0.510037
